,Unnamed: 0,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province,name_municipality_trim_ndh,pcode,Pcode_province,name_province,Pcode_municipality,name_municipality,name_municipality_trim_pcodes
1399,1465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BINDOY,NEGROS ORIENTAL,BINDOY,74614000.0,74600000,NEGROS ORIENTAL,74614000,MABINAY,MABINAY
1400,1476,0.0,5.0,3.0,30.0,12.0,1.0,0.0,0.0,0.0,Within,0.0,51.0,0.0,MABINAY,NEGROS ORIENTAL,MABINAY,74614000.0,74600000,NEGROS ORIENTAL,74614000,MABINAY,MABINAY
1401,1477,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,MABINAY,NEGROS ORIENTAL,MABINAY,74614000.0,74600000,NEGROS ORIENTAL,74614000,MABINAY,MABINAY
1402,1466,1.0,5.0,3.0,15.0,12.0,1.0,0.0,1.0,0.0,Within,0.0,38.0,0.0,CANLAON CITY,NEGROS ORIENTAL,CANLAON,74608000.0,74600000,NEGROS ORIENTAL,74608000,CANLAON CITY,CANLAON
1403,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CANLAON CITY,NEGROS ORIENTAL,CANLAON,74608000.0,74600000,NEGROS ORIENTAL,74608000,CANLAON CITY,CANLAON
1404,1468,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,DAUIN,NEGROS ORIENTAL,DAUIN,74609000.0,74600000,NEGROS ORIENTAL,74609000,DAUIN,DAUIN
1405,1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DAUIN,NEGROS ORIENTAL,DAUIN,74609000.0,74600000,NEGROS ORIENTAL,74609000,DAUIN,DAUIN
1406,1470,9.0,175.0,75.0,41.0,342.0,10.0,0.0,20.0,2.0,Within,5.0,679.0,0.0,DUMAGUETE CITY,NEGROS ORIENTAL,DUMAGUETE,74610000.0,74600000,NEGROS ORIENTAL,74610000,DUMAGUETE CITY (CAPITAL),DUMAGUETE
1407,1471,1.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,12.0,0.0,DUMAGUETE CITY,NEGROS ORIENTAL,DUMAGUETE,74610000.0,74600000,NEGROS ORIENTAL,74610000,DUMAGUETE CITY (CAPITAL),DUMAGUETE
1408,1472,1.0,9.0,5.0,33.0,30.0,1.0,0.0,1.0,0.0,Within,0.0,81.0,1.0,GUIHULNGAN CITY,NEGROS ORIENTAL,GUIHULNGAN,74611000.0,74600000,NEGROS ORIENTAL,74611000,CITY OF GUIHULNGAN,GUIHULNGAN
1409,1473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GUIHULNGAN CITY,NEGROS ORIENTAL,GUIHULNGAN,74611000.0,74600000,NEGROS ORIENTAL,74611000,CITY OF GUIHULNGAN,GUIHULNGAN
1410,1474,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,LA LIBERTAD,NEGROS ORIENTAL,LA LIBERTAD,74613000.0,74600000,NEGROS ORIENTAL,74613000,LA LIBERTAD,LA LIBERTAD
1411,1475,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,LA LIBERTAD,NEGROS ORIENTAL,LA LIBERTAD,74613000.0,74600000,NEGROS ORIENTAL,74613000,LA LIBERTAD,LA LIBERTAD
1412,1478,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,MANJUYOD,NEGROS ORIENTAL,MANJUYOD,74615000.0,74600000,NEGROS ORIENTAL,74615000,MANJUYOD,MANJUYOD
1413,1479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,MANJUYOD,NEGROS ORIENTAL,MANJUYOD,74615000.0,74600000,NEGROS ORIENTAL,74615000,MANJUYOD,MANJUYOD
1414,1482,1.0,3.0,1.0,28.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,38.0,0.0,SANTA CATALINA,NEGROS ORIENTAL,SANTA CATALINA,74618000.0,74600000,NEGROS ORIENTAL,74618000,SANTA CATALINA,SANTA CATALINA
1415,1483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SANTA CATALINA,NEGROS ORIENTAL,SANTA CATALINA,74618000.0,74600000,NEGROS ORIENTAL,74618000,SANTA CATALINA,SANTA CATALINA
1416,1484,1.0,4.0,1.0,4.0,19.0,1.0,0.0,3.0,0.0,Within,0.0,34.0,1.0,SIATON,NEGROS ORIENTAL,SIATON,74619000.0,74600000,NEGROS ORIENTAL,74619000,SIATON,SIATON
1417,1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIATON,NEGROS ORIENTAL,SIATON,74619000.0,74600000,NEGROS ORIENTAL,74619000,SIATON,SIATON
1418,1486,1.0,1.0,0.0,19.0,7.0,1.0,0.0,0.0,0.0,Within,0.0,29.0,0.0,SIBULAN,NEGROS ORIENTAL,SIBULAN,74620000.0,74600000,NEGROS ORIENTAL,74620000,SIBULAN,SIBULAN
1419,1487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SIBULAN,NEGROS ORIENTAL,SIBULAN,74620000.0,74600000,NEGROS ORIENTAL,74620000,SIBULAN,SIBULAN
1420,1488,0.0,2.0,5.0,32.0,15.0,0.0,0.0,1.0,0.0,Within,0.0,55.0,0.0,TANJAY CITY,NEGROS ORIENTAL,TANJAY,74621000.0,74600000,NEGROS ORIENTAL,74621000,CITY OF TANJAY,TANJAY
1421,1489,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,TANJAY CITY,NEGROS ORIENTAL,TANJAY,74621000.0,74600000,NEGROS ORIENTAL,74621000,CITY OF TANJAY,TANJAY
1422,1492,1.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,VALENCIA,NEGROS ORIENTAL,VALENCIA,74623000.0,74600000,NEGROS ORIENTAL,74623000,VALENCIA (LUZURRIAGA),VALENCIA LUZURRIAGA
1423,1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,VALENCIA,NEGROS ORIENTAL,VALENCIA,74623000.0,74600000,NEGROS ORIENTAL,74623000,VALENCIA (LUZURRIAGA),VALENCIA LUZURRIAGA
1424,1494,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,ZAMBOANGUITA,NEGROS ORIENTAL,ZAMBOANGUITA,74625000.0,74600000,NEGROS ORIENTAL,74625000,ZAMBOANGUITA,ZAMBOANGUITA
1425,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ZAMBOANGUITA,NEGROS ORIENTAL,ZAMBOANGUITA,74625000.0,74600000,NEGROS ORIENTAL,74625000,ZAMBOANGUITA,ZAMBOANGUITA
1426,1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Within,0.0,7.0,0.0,ALAMADA,COTABATO,ALAMADA,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1427,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALAMADA,COTABATO,ALAMADA,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1428,1504,0.0,6.0,2.0,21.0,12.0,1.0,0.0,4.0,0.0,Within,0.0,47.0,1.0,ARAKAN,COTABATO,ARAKAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1429,1505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,ARAKAN,COTABATO,ARAKAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1430,1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Within,0.0,3.0,0.0,CARMEN,COTABATO,CARMEN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1431,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CARMEN,COTABATO,CARMEN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1432,1512,6.0,174.0,49.0,103.0,320.0,9.0,1.0,43.0,3.0,Within,7.0,720.0,5.0,KIDAPAWAN CITY,COTABATO,KIDAPAWAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1433,1513,0.0,32.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,cross,0.0,36.0,0.0,KIDAPAWAN CITY,COTABATO,KIDAPAWAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1434,1518,1.0,4.0,4.0,19.0,17.0,1.0,0.0,8.0,0.0,Within,1.0,55.0,0.0,MAKILALA,COTABATO,MAKILALA,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1435,1519,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,16.0,0.0,MAKILALA,COTABATO,MAKILALA,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1436,1524,1.0,2.0,0.0,11.0,5.0,0.0,0.0,3.0,0.0,Within,0.0,22.0,0.0,PIGKAWAYAN,COTABATO,PIGKAWAYAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1437,1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PIGKAWAYAN,COTABATO,PIGKAWAYAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1438,1530,3.0,9.0,3.0,1.0,12.0,2.0,0.0,5.0,0.0,Within,2.0,38.0,1.0,TULUNAN,COTABATO,TULUNAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1439,1531,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,10.0,0.0,TULUNAN,COTABATO,TULUNAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1440,2068,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,TAMPAKAN,SOUTH COTABATO,TAMPAKAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1441,2069,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,TAMPAKAN,SOUTH COTABATO,TAMPAKAN,126314000.0,126300000,SOUTH COTABATO,126314000,TAMPAKAN,TAMPAKAN
1442,1500,0.0,10.0,2.0,8.0,7.0,1.0,0.0,2.0,0.0,Within,1.0,31.0,0.0,ALEOSAN,COTABATO,ALEOSAN,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1443,1501,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,ALEOSAN,COTABATO,ALEOSAN,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1444,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Within,0.0,3.0,0.0,MATALAM,COTABATO,MATALAM,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1445,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MATALAM,COTABATO,MATALAM,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1446,2058,2.0,8.0,4.0,18.0,12.0,1.0,0.0,6.0,0.0,Within,0.0,51.0,0.0,NORALA,SOUTH COTABATO,NORALA,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1447,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NORALA,SOUTH COTABATO,NORALA,126311000.0,126300000,SOUTH COTABATO,126311000,NORALA,NORALA
1448,1502,1.0,11.0,3.0,11.0,23.0,1.0,0.0,8.0,0.0,Within,1.0,60.0,1.0,ANTIPAS,COTABATO,ANTIPAS,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1449,1503,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,11.0,0.0,ANTIPAS,COTABATO,ANTIPAS,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1450,1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,1.0,0.0,BANISILAN,COTABATO,BANISILAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1451,1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BANISILAN,COTABATO,BANISILAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1452,1510,1.0,20.0,3.0,25.0,39.0,2.0,0.0,13.0,0.0,Within,1.0,104.0,0.0,KABACAN,COTABATO,KABACAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1453,1511,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,KABACAN,COTABATO,KABACAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1454,1514,1.0,1.0,1.0,15.0,8.0,0.0,0.0,1.0,0.0,Within,0.0,27.0,0.0,LIBUNGAN,COTABATO,LIBUNGAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1455,1515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LIBUNGAN,COTABATO,LIBUNGAN,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1456,1516,0.0,24.0,4.0,11.0,16.0,2.0,0.0,14.0,0.0,Within,1.0,72.0,0.0,M'LANG,COTABATO,M'LANG,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1457,1517,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,9.0,0.0,M'LANG,COTABATO,M'LANG,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1458,2050,0.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,Within,0.0,11.0,0.0,BANGA,SOUTH COTABATO,BANGA,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1459,2051,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,4.0,0.0,BANGA,SOUTH COTABATO,BANGA,126302000.0,126300000,SOUTH COTABATO,126302000,BANGA,BANGA
1460,1522,2.0,37.0,8.0,56.0,65.0,2.0,0.0,17.0,0.0,Within,1.0,189.0,1.0,MIDSAYAP,COTABATO,MIDSAYAP,126313000.0,126300000,SOUTH COTABATO,126313000,SURALLAH,SURALLAH
1461,1523,0.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,cross,0.0,23.0,0.0,MIDSAYAP,COTABATO,MIDSAYAP,126313000.0,126300000,SOUTH COTABATO,126313000,SURALLAH,SURALLAH
1462,2064,8.0,16.0,7.0,39.0,26.0,0.0,0.0,14.0,0.0,Within,0.0,110.0,0.0,SURALLAH,SOUTH COTABATO,SURALLAH,126313000.0,126300000,SOUTH COTABATO,126313000,SURALLAH,SURALLAH
1463,2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SURALLAH,SOUTH COTABATO,SURALLAH,126313000.0,126300000,SOUTH COTABATO,126313000,SURALLAH,SURALLAH
1464,1526,0.0,0.0,0.0,14.0,6.0,0.0,0.0,4.0,0.0,Within,0.0,24.0,0.0,PIKIT,COTABATO,PIKIT,126317000.0,126300000,SOUTH COTABATO,126317000,TUPI,TUPI
1465,1527,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,PIKIT,COTABATO,PIKIT,126317000.0,126300000,SOUTH COTABATO,126317000,TUPI,TUPI
1466,2070,2.0,6.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,Within,0.0,15.0,0.0,TUPI,SOUTH COTABATO,TUPI,126317000.0,126300000,SOUTH COTABATO,126317000,TUPI,TUPI
1467,2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUPI,SOUTH COTABATO,TUPI,126317000.0,126300000,SOUTH COTABATO,126317000,TUPI,TUPI
1468,1528,1.0,0.0,1.0,16.0,5.0,0.0,0.0,3.0,0.0,Within,0.0,26.0,0.0,PRESIDENT ROXAS,COTABATO,PRESIDENT ROXAS,126318000.0,126300000,SOUTH COTABATO,126318000,SANTO NIÑO,SANTO NIÑO
1469,1529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PRESIDENT ROXAS,COTABATO,PRESIDENT ROXAS,126318000.0,126300000,SOUTH COTABATO,126318000,SANTO NIÑO,SANTO NIÑO
1470,2062,1.0,2.0,1.0,13.0,4.0,0.0,0.0,1.0,0.0,Within,0.0,22.0,0.0,SANTO NINO,SOUTH COTABATO,SANTO NINO,126318000.0,126300000,SOUTH COTABATO,126318000,SANTO NIÑO,SANTO NIÑO
1471,2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTO NINO,SOUTH COTABATO,SANTO NINO,126318000.0,126300000,SOUTH COTABATO,126318000,SANTO NIÑO,SANTO NIÑO
1472,1534,0.0,5.0,2.0,5.0,14.0,1.0,0.0,0.0,0.0,Within,0.0,27.0,0.0,ALLEN,NORTHERN SAMAR,ALLEN,84801000.0,84800000,NORTHERN SAMAR,84801000,ALLEN,ALLEN
1473,1535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,ALLEN,NORTHERN SAMAR,ALLEN,84801000.0,84800000,NORTHERN SAMAR,84801000,ALLEN,ALLEN
1474,1536,1.0,2.0,2.0,4.0,7.0,1.0,0.0,1.0,0.0,Within,0.0,18.0,0.0,BIRI,NORTHERN SAMAR,BIRI,84802000.0,84800000,NORTHERN SAMAR,84802000,BIRI,BIRI
1475,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BIRI,NORTHERN SAMAR,BIRI,84802000.0,84800000,NORTHERN SAMAR,84802000,BIRI,BIRI
1476,1538,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,BOBON,NORTHERN SAMAR,BOBON,84803000.0,84800000,NORTHERN SAMAR,84803000,BOBON,BOBON
1477,1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BOBON,NORTHERN SAMAR,BOBON,84803000.0,84800000,NORTHERN SAMAR,84803000,BOBON,BOBON
1478,1540,2.0,3.0,3.0,5.0,9.0,1.0,0.0,1.0,0.0,Within,0.0,24.0,0.0,CAPUL,NORTHERN SAMAR,CAPUL,84804000.0,84800000,NORTHERN SAMAR,84804000,CAPUL,CAPUL
1479,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CAPUL,NORTHERN SAMAR,CAPUL,84804000.0,84800000,NORTHERN SAMAR,84804000,CAPUL,CAPUL
1480,1542,13.0,29.0,12.0,19.0,98.0,1.0,0.0,4.0,2.0,Within,0.0,178.0,0.0,CATARMAN,NORTHERN SAMAR,CATARMAN,84805000.0,84800000,NORTHERN SAMAR,84805000,CATARMAN (CAPITAL),CATARMAN
1481,1543,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,CATARMAN,NORTHERN SAMAR,CATARMAN,84805000.0,84800000,NORTHERN SAMAR,84805000,CATARMAN (CAPITAL),CATARMAN
1482,1544,2.0,3.0,2.0,8.0,9.0,1.0,0.0,1.0,0.0,Within,0.0,26.0,0.0,CATUBIG,NORTHERN SAMAR,CATUBIG,84806000.0,84800000,NORTHERN SAMAR,84806000,CATUBIG,CATUBIG
1483,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CATUBIG,NORTHERN SAMAR,CATUBIG,84806000.0,84800000,NORTHERN SAMAR,84806000,CATUBIG,CATUBIG
1484,1546,1.0,2.0,2.0,9.0,6.0,1.0,0.0,1.0,0.0,Within,0.0,22.0,0.0,GAMAY,NORTHERN SAMAR,GAMAY,84807000.0,84800000,NORTHERN SAMAR,84807000,GAMAY,GAMAY
1485,1547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GAMAY,NORTHERN SAMAR,GAMAY,84807000.0,84800000,NORTHERN SAMAR,84807000,GAMAY,GAMAY
1486,1548,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,19.0,0.0,LAOANG,NORTHERN SAMAR,LAOANG,84808000.0,84800000,NORTHERN SAMAR,84808000,LAOANG,LAOANG
1487,1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAOANG,NORTHERN SAMAR,LAOANG,84808000.0,84800000,NORTHERN SAMAR,84808000,LAOANG,LAOANG
1488,1550,0.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,Within,0.0,13.0,0.0,LAS NAVAS,NORTHERN SAMAR,LAS NAVAS,84810000.0,84800000,NORTHERN SAMAR,84810000,LAS NAVAS,LAS NAVAS
1489,1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAS NAVAS,NORTHERN SAMAR,LAS NAVAS,84810000.0,84800000,NORTHERN SAMAR,84810000,LAS NAVAS,LAS NAVAS
1490,1552,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,LAVEZARES,NORTHERN SAMAR,LAVEZARES,84811000.0,84800000,NORTHERN SAMAR,84811000,LAVEZARES,LAVEZARES
1491,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAVEZARES,NORTHERN SAMAR,LAVEZARES,84811000.0,84800000,NORTHERN SAMAR,84811000,LAVEZARES,LAVEZARES
1492,1554,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,LOPE DE VEGA,NORTHERN SAMAR,LOPE DE VEGA,84824000.0,84800000,NORTHERN SAMAR,84824000,LOPE DE VEGA,LOPE DE VEGA
1493,1555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LOPE DE VEGA,NORTHERN SAMAR,LOPE DE VEGA,84824000.0,84800000,NORTHERN SAMAR,84824000,LOPE DE VEGA,LOPE DE VEGA
1494,1556,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,MAPANAS,NORTHERN SAMAR,MAPANAS,84812000.0,84800000,NORTHERN SAMAR,84812000,MAPANAS,MAPANAS
1495,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAPANAS,NORTHERN SAMAR,MAPANAS,84812000.0,84800000,NORTHERN SAMAR,84812000,MAPANAS,MAPANAS
1496,1558,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,MONDRAGON,NORTHERN SAMAR,MONDRAGON,84813000.0,84800000,NORTHERN SAMAR,84813000,MONDRAGON,MONDRAGON
1497,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MONDRAGON,NORTHERN SAMAR,MONDRAGON,84813000.0,84800000,NORTHERN SAMAR,84813000,MONDRAGON,MONDRAGON
1498,1560,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,PALAPAG,NORTHERN SAMAR,PALAPAG,84814000.0,84800000,NORTHERN SAMAR,84814000,PALAPAG,PALAPAG
1499,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PALAPAG,NORTHERN SAMAR,PALAPAG,84814000.0,84800000,NORTHERN SAMAR,84814000,PALAPAG,PALAPAG
1500,1562,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,PAMBUJAN,NORTHERN SAMAR,PAMBUJAN,84815000.0,84800000,NORTHERN SAMAR,84815000,PAMBUJAN,PAMBUJAN
1501,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PAMBUJAN,NORTHERN SAMAR,PAMBUJAN,84815000.0,84800000,NORTHERN SAMAR,84815000,PAMBUJAN,PAMBUJAN
1502,1564,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,ROSARIO,NORTHERN SAMAR,ROSARIO,84816000.0,84800000,NORTHERN SAMAR,84816000,ROSARIO,ROSARIO
1503,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ROSARIO,NORTHERN SAMAR,ROSARIO,84816000.0,84800000,NORTHERN SAMAR,84816000,ROSARIO,ROSARIO
1504,1566,1.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,Within,0.0,15.0,0.0,SAN ANTONIO,NORTHERN SAMAR,SAN ANTONIO,84817000.0,84800000,NORTHERN SAMAR,84817000,SAN ANTONIO,SAN ANTONIO
1505,1567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SAN ANTONIO,NORTHERN SAMAR,SAN ANTONIO,84817000.0,84800000,NORTHERN SAMAR,84817000,SAN ANTONIO,SAN ANTONIO
1506,1568,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,SAN ISIDRO,NORTHERN SAMAR,SAN ISIDRO,84818000.0,84800000,NORTHERN SAMAR,84818000,SAN ISIDRO,SAN ISIDRO
1507,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN ISIDRO,NORTHERN SAMAR,SAN ISIDRO,84818000.0,84800000,NORTHERN SAMAR,84818000,SAN ISIDRO,SAN ISIDRO
1508,1570,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,SAN JOSE,NORTHERN SAMAR,SAN JOSE,84819000.0,84800000,NORTHERN SAMAR,84819000,SAN JOSE,SAN JOSE
1509,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JOSE,NORTHERN SAMAR,SAN JOSE,84819000.0,84800000,NORTHERN SAMAR,84819000,SAN JOSE,SAN JOSE
